text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
我需要改签，请帮我转人工，,办理客票改期,2,人工服务,办理客票改期
我订的4月22号从天津飞往，扎兰屯，但是，扎兰屯，现在我们，呼伦贝尔，呃，发现新冠病毒，呃，案例特别多，我想取消这个航班，然后呢，退改费，手机有点太贵了，我想申请一下可不可以免费退改，,办理客票改期,2,办理航班退票,办理客票改期
嗯我我想把那个机票能不能改签直飞的，不要在上海经停，因为我们这边社区要求不要在上海经停，如果在上海，经停，回来还要隔离，,办理客票改期,2,咨询新冠肺炎防控要求,办理客票改期
是修改证件需要人工服务，,修改客票或会员信息汇总,29,人工服务,修改客票或会员信息汇总
我想查一下我购买机票的航班号可以乘坐航班吗？,验证电子客票,12,办理客票升舱,验证电子客票
"我7月23号那个温州飞往北京的一趟,这个飞机啊,我那个机票到现在还没有给我那个邮寄到我这里",配送行程单,15,查询行程单邮寄进度,配送行程单
请把我两张的行程电子单，发到我邮箱，我要的是电子，发票，形式，,申请及查询电子发票,40,配送行程单,申请及查询电子发票
嗯修改旅客那个联系修改里程那种联乘机人电话还没修修改旅客那个乘机人姓名，,修改客票姓名,27,修改客票或会员信息汇总,修改客票姓名
你好我想问一下我从我从汕头到珠海的机票没有出票，,验证电子客票,12,预订客票,验证电子客票
我想在威海飞到哈尔滨，你有没有认识你，,查询航班动态或预订客票,16,验证电子客票,查询航班动态或预订客票
喂你好，我们原订的是明天上午8点35分从西安搞从西安咸阳国际机场飞往深圳，嗯，突然收到这个咱这个订单发了一个消息就把我们这个行李取消了航班取消了想问到底是怎么回事，,查询航班动态,11,办理航班退票,查询航班动态
嗯是这样的，二十七号，汕头，然后因为就是现在的预期，然后回丰城，我想问一下就是我买了二十三号到揭阳机场飞的那个行程，怎样，机场还能正常飞吗？,查询航班动态,11,办理航班退票,查询航班动态
啊我要看一下我今天的机票，她好像是婷妃了，我要更改一下，,办理客票改期,2,修改客票姓名,办理客票改期
哎你好我想那个订国际机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
人工服务，我想查这个，我这个卡有没有年费，,人工服务,13,咨询银行联名卡业务,人工服务
你好我买的十四6月14号，深圳t3，到虹桥t1虹桥t1的，为什么现在发信息告诉我，是到虹桥t2呢，,查询航站楼信息,51,办理客票改期,查询航站楼信息
喂你好我们退呃那个退退那个票了没有，我现在还没退掉啊，还有张票没退，,查询机票退款进度,6,办理航班退票,查询机票退款进度
嗯就是这个意思，咱们目前呢已经改签完了在四月份是6月21号从重固国际机场到上海浦东的MU292次航班，三十年，现在又被通知，人家说这个航班也是取消了一球，呃再改签或者是退票，,办理客票改期,2,查询航班动态,办理客票改期
今天有机票可以飞上海吗？,预订客票,4,查询航班动态,预订客票
西安机场是否可以用电子登机牌，,咨询登机牌问题,25,查询机场或营业部信息,咨询登机牌问题
是因为乘机的要求方面要求，,咨询乘机规定,59,咨询新冠肺炎防控要求,咨询乘机规定
我的航班取消了如果改签第二天想问一下航班会不会再出现变动，,办理客票改期,2,查询航班动态,办理客票改期
嗯那个我们这边是MU9562的那个航班是我们不是退票了吗然后现在是什么情况，,办理航班退票,3,查询机票退款进度,办理航班退票
嗯我想查一下6月6号呃下午两点十五，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
我机票已经买了买了明天的机票，我就怕这个，明天的这个飞机票，来来不来，出的去，,验证电子客票,12,查询航班动态,验证电子客票
我现在坐什么航班回重庆呢，,查询航班动态或预订客票,16,验证电子客票,查询航班动态或预订客票
我的这个嗯身份证注册过了吗？,注册会员,35,会员服务其他,注册会员
网站订票咨询，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
喂你好我是那个在那个东航买的那个到海到牡丹江的机票，它是分两段的，但是我在这个东航的app里边怎么查不到呢，我怎么能查到，我我买这个票了，,办理网站业务,23,验证电子客票,办理网站业务
嗯你好我在刚才在你们那个官网上面订了个机票但是我在我的订单信息里面我查不到这个刚订的，信钢，那个订单请问是怎么回事呢，,办理网站业务,23,验证电子客票,办理网站业务
请问一下东航从美国芝加哥飞上海现在有一个航班情况怎么样，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
我需要查询一下我的订单详情，,查询订单,58,验证电子客票,查询订单
我是因为我本来想改签的但是你们后天没有到成都的班航班所以我就把它退掉，,办理客票改期,2,办理航班退票,办理客票改期
身份证买的可以护照登机吗,修改客票证件,44,咨询乘机证件规定,修改客票证件
没有电子行程单吗,申请及查询电子发票,40,配送行程单,申请及查询电子发票
你好那个，美团，我在美团网订的机票我本来是订的九号的机票，他资质给九号，航班取消，他给我改到十号，但是我十号就晚了，他这个，私自给我改，我想改成八号，,办理客票改期,2,办理航班退票,办理客票改期
三六，我订机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
咨询延期，呃延吉停航的原因，,办理客票改期,2,查询航班动态,办理客票改期
您好可以开启发票吗？,申请及查询电子发票,40,配送行程单,申请及查询电子发票
我想查询一下，山呃山东济宁到福州的机票，,预订客票或兑换积分,21,预订客票或验证电子客票,预订客票或兑换积分
你好我想开据一下我的那个飞机票，,配送行程单,15,验证电子客票,配送行程单
我想问一下那个呃，韩国，航班的，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
我的机票被取消了我想咨询一下相关信息，,办理客票改期,2,查询航班动态,办理客票改期
九点零五起飞十点零五到达MU五九七幺S舱,查询航班动态,11,预订客票,查询航班动态
查一下，嗯，济南飞长白山机场的行，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
乘坐飞机需要什么证明，,咨询乘机证件规定,32,咨询新冠肺炎防控要求,咨询乘机证件规定
我想订从广州到海口的飞机，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
我要查询4月5号，啡肽，桂林飞太原，MU7482号航班，,查询航班动态,11,预订客票,查询航班动态
不是是资料填写错误可不可以重新填写，,修改客票或会员信息汇总,29,修改会员资料,修改客票或会员信息汇总
遥墙机场，嗯，我咋说，,查询机场或营业部信息,24,查询航班动态或预订客票,查询机场或营业部信息
请问5月20日从底特律飞到东京，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
你好查一下，联程机票，湛江到兰州，,预订客票,4,预订客票或兑换积分,预订客票
那我说什么，您好我就是想问一下机票，湖北籍的，为什么会被改，到最后几排去，,办理值机选座,22,办理客票改期,办理值机选座
帮我转一下，国际订票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
嗯你好我想请问一下那个行李携带的问题，,咨询托运及非托运行李规定,33,咨询特殊物品运输规定,咨询托运及非托运行李规定
去机场，特殊时期，有什么限制，,咨询新冠肺炎防控要求,0,咨询乘机规定,咨询新冠肺炎防控要求
查询我已购票的航班,验证电子客票,12,查询航班动态,验证电子客票
哎我请问一下那个，免优票，是必须提前一天去换登机牌，还是可以，当时就去，当天去，,咨询登机牌问题,25,办理值机选座,咨询登机牌问题
查看改签改签票的行程，,办理客票改期,2,验证电子客票,办理客票改期
