text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
我查一下这个号，客人有没有起飞，,验证电子客票,12,验证电子客票,查询航班动态
"我想咨询一下,无锡飞香港的飞机",预订客票,4,预订客票,查询航班动态或预订客票
最晚几点飞机，,查询航班动态或预订客票,16,查询航班动态或预订客票,咨询乘机时限
喂我想问一下我的问题，从英国回上海浦东，是八月份的票，我想提前到六月份，我现在把那个呃喉补金的，那为什么老接不到电话，,办理客票改期,2,办理客票改期,预订客票或兑换积分
诶我问一下这个发票我是不是在任何一个机场的这个东航的服务处都可以打印的,查询机场或营业部信息,24,查询机场或营业部信息,申请及查询电子发票
我想咨询一下我的，最近一次那个，嗯日喀则飞往西安的一次航班那个时间，嗯，可不可以调整，,办理客票改期,2,办理客票改期,查询航班动态
嗯，机，我想问一下就是关于机票的优惠，就是在，本人申请的app账户购买，有没有帮其他人购买有没有优惠呢，,预订客票,4,预订客票,办理网站业务
啊不是我是想咨询一下职工的免票能不能坐这个共享航班啊，,预订客票,4,预订客票,查询航班动态
济南海信集团系列，,办理集团客户业务,75,办理集团客户业务,办理网站业务
嗯你好我之前选了座位号，我现在要退费，办理，,取消值机,36,取消值机,办理值机选座
我想查一下这个订单的护照号，,查询订单,58,查询订单,验证电子客票
啊你好我那个航班，由于不是我的原因导致他，延误了导致我中转也没法中转这个怎么赔偿啊，,投诉,50,投诉,办理客票改期
办理会员登记,注册会员,35,注册会员,补登积分
"呃刚才你们,积分商城我兑换一个包,然后积分的话,还差个,大概两百,那么我可不可以就是用钱去买,你们这个,两百的积分呢",购买会员积分,83,购买会员积分,查询积分商城
呃我要取消航班，然后咨询，给我转人工服务，,办理航班退票,3,办理航班退票,人工服务
我那个到绵阳的那个机票，我是李丽，给我打成吉利现在需要给我修改，我才能，嗯呢，回的了，,修改客票姓名,27,修改客票姓名,办理客票改期
我忘了，在柜台上取发票请问发票怎么取啊，,配送行程单,15,配送行程单,申请及查询电子发票
可不可告诉我；浦东机场有行李寄存处这个服务没有？,查询机场或营业部信息,24,查询机场或营业部信息,投诉
我想退手机票呃飞机票，,办理航班退票,3,办理航班退票,预订客票
修改7月31号，航班MU2155，行，乘乘机人的信息，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,办理客票改期
"你们航班突然取消了,然后我也很着急,要飞,你们这个我我,现场又重新买了一张机票,那这张机票,我也不想用了",办理航班退票,3,办理航班退票,验证电子客票
"航班上面,他被有餐盒吗",查询航班餐食,69,查询航班餐食,预订客票
我想问问十月份的机票，从美国飞中国的航班，票卖完了还是没计划呢，,预订客票,4,预订客票,预订客票或兑换积分
我原本价是多少,验证电子客票,12,验证电子客票,投诉
嗯购买机票，嗯一些相关的问题咨询请接人工服务，,预订客票,4,预订客票,人工服务
刚才我那个改签的航班，有一位，逆风的短信没有过来短信过来了没有，聂风的啊，聂风的洁阴了，忘掉了，,验证电子客票,12,验证电子客票,办理客票改期
航班取消了我已经值机了，改不了签，怎么办，,取消值机,36,取消值机,办理客票改期
"嗯就是我,我的外甥从浙江过来,不是啊你说五点钟到,怎么现在七点多都没见着人啊",查询航班动态,11,查询航班动态,办理患病旅客
嗯我买的票是在哪里打印电子报销单，,申请及查询电子发票,40,申请及查询电子发票,配送行程单
你好我想问一下就是在手机上预定的机票费用到时候如果有变化的话登机的时候是不是要多退少补，,办理航班退票,3,办理航班退票,咨询新冠肺炎防控要求
怎么才能升到贵宾,查询会员升级或保级,70,查询会员升级或保级,办理客票升舱
修改账户里的手机号码，人脸识别，总是不通过，,修改会员资料,14,修改会员资料,办理网站业务
我要订航班明天的航班，,查询航班动态或预订客票,16,查询航班动态或预订客票,预订客票或兑换积分
我就是要报销啊,申请及查询电子发票,40,申请及查询电子发票,配送行程单
上海机场，订票号码是多少，,查询机场或营业部信息,24,查询机场或营业部信息,预订客票
我想问一下我订的机票怎么取取机票啊，,配送行程单,15,配送行程单,办理值机选座
帮我那个签换，机票,办理客票改期,2,办理客票改期,预订客票或兑换积分
姓名那个字也写错了一个那个身份证号码有写错了一位,修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改会员资料
更换电话号码，怎么接收验证短信，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改客票联系方式
两个人的保险都发我邮箱,申请及查询电子发票,40,申请及查询电子发票,咨询保险业务
嗯好的好的，你，你把那个值机取消机票你们客服是直接取消了然后退票，,办理航班退票,3,办理航班退票,取消值机
购买机票那个身份证号不不身份证的人名输错了，,修改客票姓名,27,修改客票姓名,修改客票证件
那个我我想问一下就是那个，我从浦东到东京然后再想从东京到墨西哥城，那中间用需要那个日本的签证吗，还是没有签证可以转吗，可以转机吗？,咨询签证相关问题,30,咨询签证相关问题,咨询乘机证件规定
"你好,我订的机票,今天下午4点55的,起飞时间没有改变吧",查询航班动态,11,查询航班动态,验证电子客票
你少少了一个字她叫刘流，香香，然后订票的时候订，橙留香了，麻烦你给改成，刘香香，他现在已经在机场，嗯，那个出不了票，,修改客票姓名,27,修改客票姓名,办理客票改期
我们航空公司，这个有要求，航空航空公司的信用卡会延误延误延误要求，,咨询银行联名卡业务,38,咨询银行联名卡业务,咨询新冠肺炎防控要求
我想问一下嗯从上海飞成都的航班，情绪护卫犬能够上飞机吗，能够上课舱吗？,办理服务犬,82,办理服务犬,办理小动物运输
哎喂你好那个我现在有个那个航班取消了然后但是在机场说我那个票没有取消，,查询航班动态,11,查询航班动态,办理客票改期
退款，已经三周了，,办理航班退票,3,办理航班退票,查询机票退款进度
儿童做飞机注意事项，,咨询乘机证件规定,32,咨询乘机证件规定,咨询乘机规定
喂我那个车，我那个航班取消了，我看查一下子我的另外一个航班是不是确定了，,办理客票改期,2,办理客票改期,查询航班动态
退还积分，,兑换积分,41,兑换积分,会员服务其他
会员，酷肖，,会员服务其他,28,会员服务其他,查询航班动态
你好我想问那个嗯就是那个机票在携程网上面订的机票没有儿童票，可以来柜台买吗？,预订客票,4,预订客票,查询机场或营业部信息
免签成功，,办理客票改期,2,办理客票改期,办理值机选座
健康生林卡，是在登机前填写，还是说现在就可以填写，,申请健康申明,49,申请健康申明,咨询新冠肺炎防控要求
我想问一下为什么我不能办理那个电子登机牌啊，,咨询登机牌问题,25,咨询登机牌问题,办理值机选座
我是14日FM9151航班一个无人陪儿童闫唯佳的家长，我在北京接机，15:02分给我发了一个信息确认的短信但那个网址一直无法打开无法确认怎么办？,办理无成人陪伴儿童,18,办理无成人陪伴儿童,办理网站业务
"但是要求填写中文名字,我朋友是阿富汗的,没有中文名字,一直注册不了",注册会员,35,注册会员,办理网站业务
"我刚刚收到一张,那个行程单但是我需要我订单里面的两个人的行程单您再帮我打一份行程单",配送行程单,15,配送行程单,申请及查询电子发票
我要订国际航班，,预订客票,4,预订客票,预订客票或兑换积分
我要订票的话订七月份的票怎么订，,预订客票,4,预订客票,预订客票或兑换积分
帮我查一下，明天九，6月16号，mu9220,查询航班动态,11,查询航班动态,查询航班动态或预订客票
嗯你帮我查查看，上海到柳州的航班，大概什么时候嗯什么时候就是能预定，,预订客票或兑换积分,21,预订客票或兑换积分,查询航班动态或预订客票
你为什么不敢，我要预定机票，,预订客票或兑换积分,21,预订客票或兑换积分,预订客票
呃机票啊换机票那个，查查，从业那个下面有一行的改一个改个字，,修改客票姓名,27,修改客票姓名,办理客票改期
嗯你好我在嗯我在网上已经嗯申请了退款请问这个，嗯因为取消了航班嘛我就已经在网上申请了退款请问这个退款的那个退款的那个，嗯，费用是什么，嗯一，什么时候可以退退还，,办理航班退票,3,办理航班退票,查询机票退款进度
